ITEM_EFF_ENERGIANICA_01_04,Glorious Melody,6881686
ITEM_EFF_SUNDRY_REMEDIES_01_01,Slow Acting Cure,6881687
ITEM_EFF_SUNDRY_REMEDIES_01_02,Fast Acting Cure,6881688
ITEM_EFF_SUNDRY_REMEDIES_01_03,Cure-All,6881689
ITEM_EFF_SUNDRY_REMEDIES_01_04,,6881690
ITEM_EFF_MYSTERIOUS_ROBE_01_01,Firebreeze Veil,6881691
ITEM_EFF_MYSTERIOUS_ROBE_01_02,Frostbolt Veil,6881692
ITEM_EFF_MYSTERIOUS_ROBE_01_03,Magic Veil,6881693
ITEM_EFF_MYSTERIOUS_ROBE_01_04,Defense Veil,6881694
ITEM_EFF_MIRACLE_DRUG_EBONYAL_01_01,Mysterious Power,6881695
ITEM_EFF_MIRACLE_DRUG_EBONYAL_01_02,Demonic Power,6881696
ITEM_EFF_MIRACLE_DRUG_EBONYAL_01_03,Hellish Power,6881697
ITEM_EFF_MIRACLE_DRUG_EBONYAL_01_04,Demon's Breath,6881698
ITEM_EFF_ASTRONOMICAL_CLOCK_01_01,Dimensional Choke,6881699
ITEM_EFF_ASTRONOMICAL_CLOCK_01_02,Dimensional Slice,6881700
ITEM_EFF_ASTRONOMICAL_CLOCK_01_03,Dimensional Overlord,6881701
ITEM_EFF_ASTRONOMICAL_CLOCK_01_04,,6881702
ITEM_EFF_BUFF_RESERVE_01,Near Future,6881703
ITEM_EFF_BUFF_RESERVE_02,All-Seeing Eye,6881704
ITEM_EFF_BUFF_RESERVE_03,,6881705
ITEM_EFF_BUFF_RESERVE_04,,6881706
ITEM_EFF_BUFF_RESERVE_05,,6881707
ITEM_EFF_BUFF_RESERVE_06,,6881708
ITEM_EFF_BUFF_RESERVE_07,,6881709
ITEM_EFF_BUFF_RESERVE_08,,6881710
ITEM_EFF_BUFF_RESERVE_09,,6881711
ITEM_EFF_BUFF_RESERVE_10,,6881712
ITEM_EFF_BUFF_RESERVE_11,,6881713
ITEM_EFF_BUFF_RESERVE_12,,6881714
ITEM_EFF_BUFF_RESERVE_13,,6881715
ITEM_EFF_BUFF_RESERVE_14,,6881716
ITEM_EFF_BUFF_RESERVE_15,,6881717
ITEM_EFF_BUFF_RESERVE_16,,6881718
ITEM_EFF_BUFF_RESERVE_17,,6881719
ITEM_EFF_BUFF_RESERVE_18,,6881720
ITEM_EFF_BUFF_RESERVE_19,,6881721
ITEM_EFF_BUFF_RESERVE_20,,6881722
ITEM_EFF_BUFF_RESERVE_21,,6881723
ITEM_EFF_BUFF_RESERVE_22,,6881724
ITEM_EFF_BUFF_RESERVE_23,,6881725
ITEM_EFF_BUFF_RESERVE_24,,6881726
ITEM_EFF_BUFF_RESERVE_25,,6881727
ITEM_EFF_BUFF_RESERVE_26,,6881728
ITEM_EFF_BUFF_RESERVE_27,,6881729
ITEM_EFF_BUFF_RESERVE_28,,6881730
ITEM_EFF_BUFF_RESERVE_29,,6881731
ITEM_EFF_BUFF_RESERVE_30,,6881732
ITEM_EFF_GENERAL_BUFF_01,ATK Up S,6881733
ITEM_EFF_GENERAL_BUFF_02,ATK Up M,6881734
ITEM_EFF_GENERAL_BUFF_03,ATK Up L,6881735
ITEM_EFF_GENERAL_BUFF_04,DEF Up S,6881736
ITEM_EFF_GENERAL_BUFF_05,DEF Up M,6881737
ITEM_EFF_GENERAL_BUFF_06,DEF Up L,6881738
ITEM_EFF_GENERAL_BUFF_07,SPD Up S,6881739
ITEM_EFF_GENERAL_BUFF_08,SPD Up M,6881740
ITEM_EFF_GENERAL_BUFF_09,SPD Up L,6881741
ITEM_EFF_GENERAL_BUFF_10,All Stats Up S,6881742
ITEM_EFF_GENERAL_BUFF_11,All Stats Up M,6881743
ITEM_EFF_GENERAL_BUFF_12,All Stats Up L,6881744
ITEM_EFF_GENERAL_BUFF_13,Accuracy Up S,6881745
ITEM_EFF_GENERAL_BUFF_14,Accuracy Up M,6881746
ITEM_EFF_GENERAL_BUFF_15,Accuracy Up L,6881747
ITEM_EFF_GENERAL_BUFF_16,Evasion Up S,6881748
ITEM_EFF_GENERAL_BUFF_17,Evasion Up M,6881749
ITEM_EFF_GENERAL_BUFF_18,Evasion Up L,6881750
ITEM_EFF_GENERAL_BUFF_19,Critical Rate Up S,6881751
ITEM_EFF_GENERAL_BUFF_20,Critical Rate Up M,6881752
ITEM_EFF_GENERAL_BUFF_21,Critical Rate Up L,6881753
ITEM_EFF_GENERAL_BUFF_25,Energy Surge S,6881754
ITEM_EFF_GENERAL_BUFF_26,Energy Surge M,6881755
ITEM_EFF_GENERAL_BUFF_27,Energy Surge L,6881756
ITEM_EFF_GENERAL_BUFF_RESERVE_01,,6881757
ITEM_EFF_GENERAL_BUFF_RESERVE_02,,6881758
ITEM_EFF_GENERAL_BUFF_RESERVE_03,,6881759
ITEM_EFF_GENERAL_BUFF_RESERVE_04,,6881760
ITEM_EFF_GENERAL_BUFF_RESERVE_05,,6881761
ITEM_EFF_GENERAL_BUFF_RESERVE_06,,6881762
ITEM_EFF_GENERAL_BUFF_RESERVE_07,,6881763
ITEM_EFF_GENERAL_BUFF_RESERVE_08,,6881764
ITEM_EFF_GENERAL_BUFF_RESERVE_09,,6881765
ITEM_EFF_GENERAL_BUFF_RESERVE_10,,6881766
ITEM_EFF_GENERAL_BUFF_RESERVE_11,,6881767
ITEM_EFF_GENERAL_BUFF_RESERVE_12,,6881768
ITEM_EFF_GENERAL_BUFF_RESERVE_13,,6881769
ITEM_EFF_GENERAL_BUFF_RESERVE_14,,6881770
ITEM_EFF_GENERAL_BUFF_RESERVE_15,,6881771
ITEM_EFF_GENERAL_BUFF_RESERVE_16,,6881772
ITEM_EFF_GENERAL_BUFF_RESERVE_17,,6881773
ITEM_EFF_GENERAL_BUFF_RESERVE_18,,6881774
ITEM_EFF_GENERAL_BUFF_RESERVE_19,,6881775
ITEM_EFF_GENERAL_BUFF_RESERVE_20,,6881776
ITEM_EFF_THORNS_EMBRACE_01_01,Constrict Sense,6881777
ITEM_EFF_THORNS_EMBRACE_01_02,Constrict Spirit,6881778
ITEM_EFF_THORNS_EMBRACE_01_03,Constrict Freedom,6881779
ITEM_EFF_POISON_SMOKE_01_01,Confusing Smoke,6881780
ITEM_EFF_POISON_SMOKE_01_02,Distorting Smoke,6881781
ITEM_EFF_POISON_SMOKE_01_03,Choking Smog,6881782
ITEM_EFF_HEROIC_GEIST_01_01,Warrior Soul,6881783
ITEM_EFF_HEROIC_GEIST_01_02,Brave Soul,6881784
ITEM_EFF_HEROIC_GEIST_01_03,Hero's Soul,6881785
ITEM_EFF_DEBUFF_RESERVE_01,,6881786
ITEM_EFF_DEBUFF_RESERVE_02,,6881787
ITEM_EFF_DEBUFF_RESERVE_03,,6881788
ITEM_EFF_DEBUFF_RESERVE_04,,6881789
ITEM_EFF_DEBUFF_RESERVE_05,,6881790
ITEM_EFF_DEBUFF_RESERVE_06,,6881791
ITEM_EFF_DEBUFF_RESERVE_07,,6881792
ITEM_EFF_DEBUFF_RESERVE_08,,6881793
ITEM_EFF_DEBUFF_RESERVE_09,,6881794
ITEM_EFF_DEBUFF_RESERVE_10,,6881795
ITEM_EFF_DEBUFF_RESERVE_11,,6881796
ITEM_EFF_DEBUFF_RESERVE_12,,6881797
ITEM_EFF_DEBUFF_RESERVE_13,,6881798
ITEM_EFF_DEBUFF_RESERVE_14,,6881799
ITEM_EFF_DEBUFF_RESERVE_15,,6881800
ITEM_EFF_DEBUFF_RESERVE_16,,6881801
ITEM_EFF_DEBUFF_RESERVE_17,,6881802
ITEM_EFF_DEBUFF_RESERVE_18,,6881803
ITEM_EFF_DEBUFF_RESERVE_19,,6881804
ITEM_EFF_DEBUFF_RESERVE_20,,6881805
ITEM_EFF_GENERAL_DEBUFF_01,ATK Down S,6881806
ITEM_EFF_GENERAL_DEBUFF_02,ATK Down M,6881807
ITEM_EFF_GENERAL_DEBUFF_03,ATK Down L,6881808
ITEM_EFF_GENERAL_DEBUFF_04,DEF Down S,6881809
ITEM_EFF_GENERAL_DEBUFF_05,DEF Down M,6881810
ITEM_EFF_GENERAL_DEBUFF_06,DEF Down L,6881811
ITEM_EFF_GENERAL_DEBUFF_07,SPD Down S,6881812
ITEM_EFF_GENERAL_DEBUFF_08,SPD Down M,6881813
ITEM_EFF_GENERAL_DEBUFF_09,SPD Down L,6881814
ITEM_EFF_GENERAL_DEBUFF_10,All Stats Down S,6881815
ITEM_EFF_GENERAL_DEBUFF_11,All Stats Down M,6881816
ITEM_EFF_GENERAL_DEBUFF_12,All Stats Down L,6881817
ITEM_EFF_GENERAL_DEBUFF_13,Inflict Sleep S,6881818
ITEM_EFF_GENERAL_DEBUFF_14,Inflict Sleep M,6881819
ITEM_EFF_GENERAL_DEBUFF_15,Inflict Sleep L,6881820
ITEM_EFF_GENERAL_DEBUFF_16,Inflict Poison S,6881821
ITEM_EFF_GENERAL_DEBUFF_17,Inflict Poison M,6881822
ITEM_EFF_GENERAL_DEBUFF_18,Inflict Poison L,6881823
ITEM_EFF_GENERAL_DEBUFF_19,Inflict Slow S,6881824
ITEM_EFF_GENERAL_DEBUFF_20,Inflict Slow M,6881825
ITEM_EFF_GENERAL_DEBUFF_21,Inflict Slow L,6881826
ITEM_EFF_GENERAL_DEBUFF_22,Inflict Curse S,6881827
ITEM_EFF_GENERAL_DEBUFF_23,Inflict Curse M,6881828
ITEM_EFF_GENERAL_DEBUFF_24,Inflict Curse L,6881829
ITEM_EFF_GENERAL_DEBUFF_25,Inflict Blind S,6881830
ITEM_EFF_GENERAL_DEBUFF_26,Inflict Blind M,6881831
ITEM_EFF_GENERAL_DEBUFF_27,Inflict Blind L,6881832
ITEM_EFF_GENERAL_DEBUFF_28,Inflict Seal S,6881833
ITEM_EFF_GENERAL_DEBUFF_29,Inflict Seal M,6881834
ITEM_EFF_GENERAL_DEBUFF_30,Inflict Seal L,6881835
ITEM_EFF_GENERAL_DEBUFF_31,Inflict Envenom S,6881836
ITEM_EFF_GENERAL_DEBUFF_32,Inflict Envenom M,6881837
ITEM_EFF_GENERAL_DEBUFF_33,Inflict Envenom L,6881838
ITEM_EFF_GENERAL_DEBUFF_34,Inflict Burn S,6881839
ITEM_EFF_GENERAL_DEBUFF_35,Inflict Burn M,6881840
ITEM_EFF_GENERAL_DEBUFF_36,Inflict Burn L,6881841
ITEM_EFF_GENERAL_DEBUFF_37,Inflict Frostbite S,6881842
ITEM_EFF_GENERAL_DEBUFF_38,Inflict Frostbite M,6881843
ITEM_EFF_GENERAL_DEBUFF_39,Inflict Frostbite L,6881844
ITEM_EFF_GENERAL_DEBUFF_40,Inflict Paralyze S,6881845
ITEM_EFF_GENERAL_DEBUFF_41,Inflict Paralyze M,6881846
ITEM_EFF_GENERAL_DEBUFF_42,Inflict Paralyze L,6881847
ITEM_EFF_GENERAL_DEBUFF_46,Fire Vulnerability,6881848
ITEM_EFF_GENERAL_DEBUFF_47,Ice Vulnerability,6881849
ITEM_EFF_GENERAL_DEBUFF_48,Lightning Vulnerability,6881850
ITEM_EFF_GENERAL_DEBUFF_49,Wind Vulnerability,6881851
ITEM_EFF_GENERAL_DEBUFF_50,Enhanced Stun S,6881852
ITEM_EFF_GENERAL_DEBUFF_51,Enhanced Stun M,6881853
ITEM_EFF_GENERAL_DEBUFF_52,Enhanced Stun L,6881854
ITEM_EFF_GENERAL_DEBUFF_53,Enhanced Stun XL,6881855
ITEM_EFF_GENERAL_DEBUFF_RESERVE_01,Grievous Wound S,6881856
ITEM_EFF_GENERAL_DEBUFF_RESERVE_02,Grievous Wound M,6881857
ITEM_EFF_GENERAL_DEBUFF_RESERVE_03,Grievous Wound L,6881858
ITEM_EFF_GENERAL_DEBUFF_RESERVE_04,,6881859
ITEM_EFF_GENERAL_DEBUFF_RESERVE_05,,6881860
ITEM_EFF_GENERAL_DEBUFF_RESERVE_06,,6881861
ITEM_EFF_GENERAL_DEBUFF_RESERVE_07,,6881862
ITEM_EFF_GENERAL_DEBUFF_RESERVE_08,,6881863
ITEM_EFF_GENERAL_DEBUFF_RESERVE_09,,6881864
ITEM_EFF_GENERAL_DEBUFF_RESERVE_10,,6881865
ITEM_EFF_GENERAL_DEBUFF_RESERVE_11,,6881866
ITEM_EFF_GENERAL_DEBUFF_RESERVE_12,,6881867
ITEM_EFF_GENERAL_DEBUFF_RESERVE_13,,6881868
ITEM_EFF_GENERAL_DEBUFF_RESERVE_14,,6881869
ITEM_EFF_GENERAL_DEBUFF_RESERVE_15,,6881870
ITEM_EFF_GENERAL_DEBUFF_RESERVE_16,,6881871
ITEM_EFF_GENERAL_DEBUFF_RESERVE_17,,6881872
ITEM_EFF_GENERAL_DEBUFF_RESERVE_18,,6881873
ITEM_EFF_GENERAL_DEBUFF_RESERVE_19,,6881874
ITEM_EFF_GENERAL_DEBUFF_RESERVE_20,,6881875
ITEM_EFF_USE_COST_01,,6881876
ITEM_EFF_USE_COST_02,,6881877
ITEM_EFF_USE_COST_03,,6881878
ITEM_EFF_USE_COST_04,,6881879
ITEM_EFF_USE_COST_05,,6881880
ITEM_EFF_USE_COST_06,,6881881
ITEM_EFF_USE_COST_07,,6881882
ITEM_EFF_USE_COST_08,,6881883
ITEM_EFF_USE_COST_09,,6881884
ITEM_EFF_USE_COST_10,,6881885
ITEM_EFF_USE_COST_11,,6881886
ITEM_EFF_USE_COST_12,,6881887
ITEM_EFF_USE_COST_13,,6881888
ITEM_EFF_USE_COST_14,,6881889
ITEM_EFF_USE_COST_15,,6881890
ITEM_EFF_USE_COST_16,,6881891
ITEM_EFF_USE_COST_17,,6881892
ITEM_EFF_USE_COST_18,,6881893
ITEM_EFF_USE_COST_19,,6881894
ITEM_EFF_USE_COST_20,,6881895
ITEM_EFF_USE_ETC_01,,6881896
ITEM_EFF_USE_ETC_02,,6881897
ITEM_EFF_USE_ETC_03,,6881898
ITEM_EFF_USE_ETC_04,,6881899
ITEM_EFF_USE_ETC_05,,6881900
ITEM_EFF_USE_ETC_06,,6881901
ITEM_EFF_USE_ETC_07,,6881902
ITEM_EFF_USE_ETC_08,,6881903
ITEM_EFF_USE_ETC_09,,6881904
ITEM_EFF_USE_ETC_10,,6881905
ITEM_EFF_USE_ETC_11,,6881906
ITEM_EFF_USE_ETC_12,,6881907
ITEM_EFF_USE_ETC_13,,6881908
ITEM_EFF_USE_ETC_14,,6881909
ITEM_EFF_USE_ETC_15,,6881910
ITEM_EFF_USE_ETC_16,,6881911
ITEM_EFF_USE_ETC_17,,6881912
ITEM_EFF_USE_ETC_18,,6881913
ITEM_EFF_USE_ETC_19,,6881914
ITEM_EFF_USE_ETC_20,,6881915
ITEM_EFF_FIELD_COLLECT_01,Cut,6881916
ITEM_EFF_FIELD_COLLECT_02,Chop,6881917
ITEM_EFF_FIELD_COLLECT_03,Crush,6881918
ITEM_EFF_FIELD_COLLECT_04,Explode,6881919
ITEM_EFF_FIELD_COLLECT_05,Catch Fish,6881920
ITEM_EFF_FIELD_COLLECT_06,Catch Bugs,6881921
ITEM_EFF_FIELD_COLLECT_07,Gathering Up S,6881922
ITEM_EFF_FIELD_COLLECT_08,Gathering Up M,6881923
ITEM_EFF_FIELD_COLLECT_09,Gathering Up L,6881924
ITEM_EFF_FIELD_COLLECT_10,,6881925
ITEM_EFF_FIELD_COLLECT_11,,6881926
ITEM_EFF_FIELD_COLLECT_12,,6881927
ITEM_EFF_FIELD_COLLECT_13,,6881928
ITEM_EFF_FIELD_COLLECT_14,,6881929
ITEM_EFF_FIELD_COLLECT_15,,6881930
ITEM_EFF_FIELD_COLLECT_16,,6881931
ITEM_EFF_FIELD_COLLECT_17,,6881932
ITEM_EFF_FIELD_COLLECT_18,,6881933
ITEM_EFF_FIELD_COLLECT_19,,6881934
ITEM_EFF_FIELD_COLLECT_20,,6881935
ITEM_EFF_FIELD_COLLECT_21,,6881936
ITEM_EFF_FIELD_COLLECT_22,,6881937
ITEM_EFF_FIELD_COLLECT_23,,6881938
ITEM_EFF_FIELD_COLLECT_24,,6881939
ITEM_EFF_FIELD_COLLECT_25,,6881940
ITEM_EFF_FIELD_COLLECT_26,,6881941
ITEM_EFF_FIELD_COLLECT_27,,6881942
ITEM_EFF_FIELD_COLLECT_28,,6881943
ITEM_EFF_FIELD_COLLECT_29,,6881944
ITEM_EFF_FIELD_COLLECT_30,,6881945
ITEM_EFF_FIELD_COLLECT_RESERVE_01,,6881946
ITEM_EFF_FIELD_COLLECT_RESERVE_02,,6881947
ITEM_EFF_FIELD_COLLECT_RESERVE_03,,6881948
ITEM_EFF_FIELD_COLLECT_RESERVE_04,,6881949
ITEM_EFF_FIELD_COLLECT_RESERVE_05,,6881950
ITEM_EFF_FIELD_COLLECT_RESERVE_06,,6881951
ITEM_EFF_FIELD_COLLECT_RESERVE_07,,6881952
ITEM_EFF_FIELD_COLLECT_RESERVE_08,,6881953
ITEM_EFF_FIELD_COLLECT_RESERVE_09,,6881954
ITEM_EFF_FIELD_COLLECT_RESERVE_10,,6881955
ITEM_EFF_FIELD_COLLECT_RESERVE_11,,6881956
ITEM_EFF_FIELD_COLLECT_RESERVE_12,,6881957
ITEM_EFF_FIELD_COLLECT_RESERVE_13,,6881958
ITEM_EFF_FIELD_COLLECT_RESERVE_14,,6881959
ITEM_EFF_FIELD_COLLECT_RESERVE_15,,6881960
ITEM_EFF_FIELD_COLLECT_RESERVE_16,,6881961
ITEM_EFF_FIELD_COLLECT_RESERVE_17,,6881962
ITEM_EFF_FIELD_COLLECT_RESERVE_18,,6881963
ITEM_EFF_FIELD_COLLECT_RESERVE_19,,6881964
ITEM_EFF_FIELD_COLLECT_RESERVE_20,,6881965
ITEM_EFF_FIELD_EQUIP_01,Eye for Materials,6881966
ITEM_EFF_FIELD_EQUIP_02,Monster Seeker,6881967
ITEM_EFF_FIELD_EQUIP_03,Treasure Hunter,6881968
ITEM_EFF_FIELD_EQUIP_04,Movement Up S,6881969
ITEM_EFF_FIELD_EQUIP_05,Movement Up M,6881970
ITEM_EFF_FIELD_EQUIP_06,Movement Up L,6881971
ITEM_EFF_FIELD_EQUIP_07,Lightweight,6881972
ITEM_EFF_FIELD_EQUIP_08,Wind Rider,6881973
ITEM_EFF_FIELD_EQUIP_09,Basket Size S,6881974
ITEM_EFF_FIELD_EQUIP_10,Basket Size M,6881975
ITEM_EFF_FIELD_EQUIP_11,Basket Size L,6881976
ITEM_EFF_FIELD_EQUIP_12,Basket Size XL,6881977
ITEM_EFF_FIELD_EQUIP_13,Better Materials S,6881978
ITEM_EFF_FIELD_EQUIP_14,Better Materials M,6881979
ITEM_EFF_FIELD_EQUIP_15,Better Materials L,6881980
ITEM_EFF_FIELD_EQUIP_16,Better Materials XL,6881981
ITEM_EFF_FIELD_EQUIP_17,Special Materials S,6881982
ITEM_EFF_FIELD_EQUIP_18,Special Materials M,6881983
ITEM_EFF_FIELD_EQUIP_19,Special Materials L,6881984
ITEM_EFF_FIELD_EQUIP_20,Special Materials XL,6881985
ITEM_EFF_FIELD_EQUIP_RESERVE_01,,6881986
ITEM_EFF_FIELD_EQUIP_RESERVE_02,Trait Level Up S,6881987
ITEM_EFF_FIELD_EQUIP_RESERVE_03,Trait Level Up M,6881988
ITEM_EFF_FIELD_EQUIP_RESERVE_04,Trait Level Up L,6881989
ITEM_EFF_FIELD_EQUIP_RESERVE_05,Trait Level Up XL,6881990
ITEM_EFF_FIELD_EQUIP_RESERVE_06,Rare Materials S,6881991
ITEM_EFF_FIELD_EQUIP_RESERVE_07,Rare Materials M,6881992
ITEM_EFF_FIELD_EQUIP_RESERVE_08,Rare Materials L,6881993
ITEM_EFF_FIELD_EQUIP_RESERVE_09,Rare Materials XL,6881994
ITEM_EFF_FIELD_EQUIP_RESERVE_10,Monsters & Treasure,6881995
ITEM_EFF_FIELD_EQUIP_RESERVE_11,,6881996
ITEM_EFF_FIELD_EQUIP_RESERVE_12,,6881997
ITEM_EFF_FIELD_EQUIP_RESERVE_13,,6881998
ITEM_EFF_FIELD_EQUIP_RESERVE_14,,6881999
ITEM_EFF_FIELD_EQUIP_RESERVE_15,,6882000
ITEM_EFF_FIELD_EQUIP_RESERVE_16,,6882001
ITEM_EFF_FIELD_EQUIP_RESERVE_17,,6882002
ITEM_EFF_FIELD_EQUIP_RESERVE_18,,6882003
ITEM_EFF_FIELD_EQUIP_RESERVE_19,,6882004
ITEM_EFF_FIELD_EQUIP_RESERVE_20,,6882005
ITEM_EFF_EQUIP_WEP_PC01_01_01,Tiny Traveler S,6882006
ITEM_EFF_EQUIP_WEP_PC01_01_02,Tiny Traveler M,6882007
ITEM_EFF_EQUIP_WEP_PC01_01_03,Tiny Traveler L,6882008
ITEM_EFF_EQUIP_WEP_PC01_01_04,Tiny Traveler XL,6882009
ITEM_EFF_EQUIP_WEP_PC01_02_01,Sun Lamp S,6882010
ITEM_EFF_EQUIP_WEP_PC01_02_02,Sun Lamp M,6882011
ITEM_EFF_EQUIP_WEP_PC01_02_03,Sun Lamp L,6882012
ITEM_EFF_EQUIP_WEP_PC01_02_04,Sun Lamp XL,6882013
ITEM_EFF_EQUIP_WEP_PC01_03_01,Shining Mana S,6882014
ITEM_EFF_EQUIP_WEP_PC01_03_02,Shining Mana M,6882015
ITEM_EFF_EQUIP_WEP_PC01_03_03,Shining Mana L,6882016
ITEM_EFF_EQUIP_WEP_PC01_03_04,Shining Mana XL,6882017
ITEM_EFF_EQUIP_WEP_PC01_04_01,Lost Magic S,6882018
ITEM_EFF_EQUIP_WEP_PC01_04_02,Lost Magic M,6882019
ITEM_EFF_EQUIP_WEP_PC01_04_03,Lost Magic L,6882020
ITEM_EFF_EQUIP_WEP_PC01_04_04,Lost Magic XL,6882021
ITEM_EFF_EQUIP_WEP_PC01_05_01,Celestial Explorer S,6882022
ITEM_EFF_EQUIP_WEP_PC01_05_02,Celestial Explorer M,6882023
ITEM_EFF_EQUIP_WEP_PC01_05_03,Celestial Explorer L,6882024
ITEM_EFF_EQUIP_WEP_PC01_05_04,Celestial Explorer XL,6882025
ITEM_EFF_EQUIP_WEP_PC02_01_01,Musician in Training S,6882026
ITEM_EFF_EQUIP_WEP_PC02_01_02,Musician in Training M,6882027
ITEM_EFF_EQUIP_WEP_PC02_01_03,Musician in Training L,6882028
ITEM_EFF_EQUIP_WEP_PC02_01_04,Musician in Training XL,6882029
ITEM_EFF_EQUIP_WEP_PC02_02_01,Dusk Echo S,6882030
ITEM_EFF_EQUIP_WEP_PC02_02_02,Dusk Echo M,6882031
ITEM_EFF_EQUIP_WEP_PC02_02_03,Dusk Echo L,6882032
ITEM_EFF_EQUIP_WEP_PC02_02_04,Dusk Echo XL,6882033
ITEM_EFF_EQUIP_WEP_PC02_03_01,Pure Snow S,6882034
ITEM_EFF_EQUIP_WEP_PC02_03_02,Pure Snow M,6882035
ITEM_EFF_EQUIP_WEP_PC02_03_03,Pure Snow L,6882036
ITEM_EFF_EQUIP_WEP_PC02_03_04,Pure Snow XL,6882037
ITEM_EFF_EQUIP_WEP_PC02_04_01,Solo S,6882038
ITEM_EFF_EQUIP_WEP_PC02_04_02,Solo M,6882039
ITEM_EFF_EQUIP_WEP_PC02_04_03,Solo L,6882040
ITEM_EFF_EQUIP_WEP_PC02_04_04,Solo XL,6882041
ITEM_EFF_EQUIP_WEP_PC02_05_01,Stellar Timbre S,6882042
ITEM_EFF_EQUIP_WEP_PC02_05_02,Stellar Timbre M,6882043
ITEM_EFF_EQUIP_WEP_PC02_05_03,Stellar Timbre L,6882044
ITEM_EFF_EQUIP_WEP_PC02_05_04,Stellar Timbre XL,6882045
ITEM_EFF_EQUIP_WEP_PC03_01_01,Mercenary Skills S,6882046
ITEM_EFF_EQUIP_WEP_PC03_01_02,Mercenary Skills M,6882047
ITEM_EFF_EQUIP_WEP_PC03_01_03,Mercenary Skills L,6882048
ITEM_EFF_EQUIP_WEP_PC03_01_04,Mercenary Skills XL,6882049
ITEM_EFF_EQUIP_WEP_PC03_02_01,Heavy Greatsword S,6882050
ITEM_EFF_EQUIP_WEP_PC03_02_02,Heavy Greatsword M,6882051
ITEM_EFF_EQUIP_WEP_PC03_02_03,Heavy Greatsword L,6882052
ITEM_EFF_EQUIP_WEP_PC03_02_04,Heavy Greatsword XL,6882053
ITEM_EFF_EQUIP_WEP_PC03_03_01,Vanguard Wind S,6882054
ITEM_EFF_EQUIP_WEP_PC03_03_02,Vanguard Wind M,6882055
ITEM_EFF_EQUIP_WEP_PC03_03_03,Vanguard Wind L,6882056
ITEM_EFF_EQUIP_WEP_PC03_03_04,Vanguard Wind XL,6882057
ITEM_EFF_EQUIP_WEP_PC03_04_01,Demon Edge S,6882058
ITEM_EFF_EQUIP_WEP_PC03_04_02,Demon Edge M,6882059
ITEM_EFF_EQUIP_WEP_PC03_04_03,Demon Edge L,6882060
ITEM_EFF_EQUIP_WEP_PC03_04_04,Demon Edge XL,6882061
ITEM_EFF_EQUIP_WEP_PC03_05_01,Omni-Guardian S,6882062
ITEM_EFF_EQUIP_WEP_PC03_05_02,Omni-Guardian M,6882063
ITEM_EFF_EQUIP_WEP_PC03_05_03,Omni-Guardian L,6882064
ITEM_EFF_EQUIP_WEP_PC03_05_04,Omni-Guardian XL,6882065
ITEM_EFF_EQUIP_WEP_PC04_01_01,Power Arisen S,6882066
ITEM_EFF_EQUIP_WEP_PC04_01_02,Power Arisen M,6882067
ITEM_EFF_EQUIP_WEP_PC04_01_03,Power Arisen L,6882068
ITEM_EFF_EQUIP_WEP_PC04_01_04,Power Arisen XL,6882069
ITEM_EFF_EQUIP_WEP_PC04_02_01,Resonance S,6882070
ITEM_EFF_EQUIP_WEP_PC04_02_02,Resonance M,6882071
ITEM_EFF_EQUIP_WEP_PC04_02_03,Resonance L,6882072
ITEM_EFF_EQUIP_WEP_PC04_02_04,Resonance XL,6882073
ITEM_EFF_EQUIP_WEP_PC04_03_01,Destructive Strike S,6882074
ITEM_EFF_EQUIP_WEP_PC04_03_02,Destructive Strike M,6882075
ITEM_EFF_EQUIP_WEP_PC04_03_03,Destructive Strike L,6882076
ITEM_EFF_EQUIP_WEP_PC04_03_04,Destructive Strike XL,6882077
ITEM_EFF_EQUIP_WEP_PC04_04_01,Divine Rage S,6882078
ITEM_EFF_EQUIP_WEP_PC04_04_02,Divine Rage M,6882079
ITEM_EFF_EQUIP_WEP_PC04_04_03,Divine Rage L,6882080
ITEM_EFF_EQUIP_WEP_PC04_04_04,Divine Rage XL,6882081
ITEM_EFF_EQUIP_WEP_PC04_05_01,Hero's Medal S,6882082
ITEM_EFF_EQUIP_WEP_PC04_05_02,Hero's Medal M,6882083
ITEM_EFF_EQUIP_WEP_PC04_05_03,Hero's Medal L,6882084
ITEM_EFF_EQUIP_WEP_PC04_05_04,Hero's Medal XL,6882085
ITEM_EFF_EQUIP_WEP_PC05_01_01,Breezy Wanderer S,6882086
ITEM_EFF_EQUIP_WEP_PC05_01_02,Breezy Wanderer M,6882087
ITEM_EFF_EQUIP_WEP_PC05_01_03,Breezy Wanderer L,6882088
ITEM_EFF_EQUIP_WEP_PC05_01_04,Breezy Wanderer XL,6882089
ITEM_EFF_EQUIP_WEP_PC05_02_01,Forest Guardian S,6882090
ITEM_EFF_EQUIP_WEP_PC05_02_02,Forest Guardian M,6882091
ITEM_EFF_EQUIP_WEP_PC05_02_03,Forest Guardian L,6882092
ITEM_EFF_EQUIP_WEP_PC05_02_04,Forest Guardian XL,6882093
ITEM_EFF_EQUIP_WEP_PC05_03_01,Spiritual Training S,6882094
ITEM_EFF_EQUIP_WEP_PC05_03_02,Spiritual Training M,6882095
ITEM_EFF_EQUIP_WEP_PC05_03_03,Spiritual Training L,6882096
ITEM_EFF_EQUIP_WEP_PC05_03_04,Spiritual Training XL,6882097
